id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,price_estimate,is_recent
3607,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011,Casual,Converse Men's Chuck Taylor Print OX Black Canvas Shoe,3906,False
17722,Men,Apparel,Topwear,Shirts,Grey,Fall,2011,Casual,Reid & Taylor Men Stripes Grey Shirt,2021,False
23517,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,ADIDAS Originals Men White Dial Watch ADH2578,3816,True
47052,Women,Apparel,Bottomwear,Salwar,Multi,Summer,2012,Ethnic,Shree Women Multi Colored Jodhpuri Salwar,3351,False
26859,Women,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017,Casual,Davidoff Women Cool Water Perfume,3158,True
46180,Women,Accessories,Jewellery,Jewellery Set,Blue,Winter,2015,Casual,Adrika Blue Teracotta  Jewellery Set,2479,True
35472,Women,Footwear,Shoes,Heels,Gold,Winter,2015,Casual,Catwalk Women Gold Sandals,3771,True
54683,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012,Ethnic,Shree Women Multicoloured Printed Kurta,2982,False
13144,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Inc 5 Women Casual Black Heels,1443,False
43634,Women,Apparel,Dress,Dresses,Beige,Summer,2012,Casual,Vero Moda Women Beige Dress,3933,False
31214,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Sports,Lotto Men Atlantica Black Sports Shoes,3513,False
12096,Women,Apparel,Topwear,Kurtas,White,Fall,2011,Ethnic,W Women Printed White Kurtas,395,False
13978,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011,Casual,Puma Men Wirko White Casual Shoes,2277,False
34766,Women,Accessories,Bags,Handbags,Pink,Summer,2015,Casual,Be For Bag Women Zoli Pink Tote Bag,3065,True
47294,Women,Accessories,Bags,Handbags,Purple,Summer,2012,Casual,Baggit Women Purple Bag,3593,False
50223,Women,Accessories,Belts,Belts,Black,Summer,2012,Casual,Stoln Women Black Belt,2522,False
22603,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Sports,Nike Men Solid Grey T-shirt,2902,False
8815,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Spykar Men Ranger Checks Black Shirts,1114,False
16436,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Levi's Men Printed Grey Tshirts,735,False
7061,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011,Sports,Nike Unisex Total 90 Black Backpack,3360,False
36031,Men,Accessories,Belts,Belts,Black,Summer,2015,Casual,OTLS Men Black & Brown Reversible Leather Belt,330,True
39845,Girls,Apparel,Topwear,Tops,Green,Summer,2012,Casual,Gini And Jony Girls Striped Green Top,4144,False
52574,Women,Accessories,Bags,Clutches,Beige,Summer,2012,Casual,Mod'acc Women Beige Clutch,873,False
20154,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,Wrangler Men Tylor Navy Blue Shirt,453,False
14361,Women,Footwear,Shoes,Heels,Black,Winter,2015,Casual,Catwalk Women Casual Black Heels,2660,True
38997,Girls,Apparel,Dress,Dresses,Blue,Summer,2012,Casual,Gini and Jony Girls Digital Blue Dress,3296,False
44411,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018,Casual,Red Tape Men Brown Shoes,710,True
11613,Women,Apparel,Topwear,Kurtas,Blue,Summer,2011,Ethnic,W Women Solid Teal Blue Kurtas,3912,False
25426,Men,Accessories,Belts,Belts,Black,Spring,2014,Casual,Puma Men Carve Black Belt,1725,False
41163,Women,Apparel,Bottomwear,Trousers,Khaki,Summer,2012,Casual,Allen Solly Woman Khaki Trousers,1462,False
20968,Women,Accessories,Bags,Handbags,Red,Winter,2016,Casual,Fastrack Women Polyester Red Sling Bag,1267,True
58872,Men,Accessories,Ties,Ties,Multi,Summer,2012,Casual,Hakashi Men Multi Coloured Tie,3171,False
33543,Women,Apparel,Topwear,Shirts,Red,Summer,2012,Casual,Wrangler Women Bella Red Shirt,1842,False
57006,Women,Footwear,Shoes,Flats,Gold,Winter,2012,Ethnic,HM Women Golden Sandals,1305,False
15081,Women,Apparel,Topwear,Kurtis,Purple,Fall,2011,Ethnic,Mother Earth Women Printed Purple Kurtis,3380,False
36203,Boys,Apparel,Bottomwear,Shorts,Beige,Summer,2012,Casual,Gini Jony Boys Beige Shorts,502,False
44623,Unisex,Accessories,Headwear,Caps,Orange,Summer,2012,Casual,Nike Unisex Orange Daybreak Cap,922,False
5504,Men,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual,Mr.Men Men's Mischief Chilly Pepper T-shirt,1803,False
20366,Men,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,United Colors of Benetton Men Check Green Tshirt,665,False
1998,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports,ADIDAS Mens Fitted T-shirt,2297,False
11421,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,United Colors of Benetton Men Light Winter Navy Blue Tshirts,3720,False
25614,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Fastrack Women White Dial Watch N2298Sl01,1913,True
33771,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2011,Casual,Puma Unisex Foundation Blue Backpack,2070,False
38399,Unisex,Accessories,Headwear,Caps,Navy Blue,Summer,2012,Sports,ADIDAS Delhi Daredevils Unisex Navy Blue Match Cap,2698,False
28937,Women,Apparel,Topwear,Kurtas,Black,Summer,2012,Ethnic,BIBA Women Printed Black Kurta,1236,False
43406,Men,Apparel,Topwear,Shirts,Purple,Summer,2012,Casual,Scullers Men Purple Shirt,3705,False
13376,Women,Footwear,Shoes,Casual Shoes,Blue,Fall,2011,Casual,Timberland Women Femmes Blue Casual Shoes,1675,False
27143,Women,Apparel,Innerwear,Bra,White,Summer,2012,Casual,Miss-T White Bra,3442,False
26091,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,John Miller Men Check Blue Shirt,2390,False
46948,Women,Personal Care,Fragrance,Perfume and Body Mist,Red,Spring,2017,Casual,York Women Love Series Perfume,3247,True
50011,Women,Apparel,Innerwear,Bra,White,Winter,2015,Sports,Hanes Women White Cotton Stretch Moulded Cup Bra,2310,True
34554,Unisex,Accessories,Bags,Duffel Bag,Blue,Summer,2012,Casual,Puma Unisex Blue Duffle Bag,2853,False
6381,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,Puma Men's Futue Cat Engine White Shoe,2680,False
46174,Women,Accessories,Jewellery,Necklace and Chains,Blue,Fall,2012,Casual,Adrika Women Blue Necklace,2473,False
35486,Men,Footwear,Shoes,Sports Shoes,White,Winter,2015,Casual,Bata Men Tennis White Sports Shoes,3785,True
7253,Men,Footwear,Sandal,Sandals,Black,Fall,2011,Casual,Rockport Men Middle Field Black Floater,3552,False
49900,Unisex,Accessories,Watches,Watches,White,Winter,2016,Casual,Q&Q Kids Unisex White Dial Watch,2199,True
16604,Women,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Scullers Women Check Black Shirt,903,False
5160,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,Inkfruit Men's Insignia Navy T-shirt,1459,False
58618,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016,Casual,ToniQ Women Silver Earrings,2917,True
14537,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011,Ethnic,Vishudh Women Circle Print Brown Kurtas,2836,False
52322,Women,Accessories,Jewellery,Bangle,Black,Winter,2016,Casual,ToniQ Women Gold & Black Bangle,621,True
11879,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013,Formal,Franco Leone Men Formal Black Formal Shoes,4178,False
45395,Women,Footwear,Shoes,Flats,Black,Winter,2012,Casual,Rocia Women Black & Red Sandals,1694,False
57650,Women,Personal Care,Nails,Nail Polish,Purple,Spring,2017,Casual,Lotus Herbals Purple Star Nail Polish 85,1949,True
10197,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual,Murcia Women Hddcs Brown Handbags,2496,True
33315,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Arrow New York Men Navy Blue Polo T-shirt,1614,False
41735,Women,Footwear,Shoes,Heels,Gold,Winter,2012,Casual,Catwalk Women Gold Flats,2034,False
11045,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Scullers Men Check White Shirts,3344,False
25270,Women,Accessories,Bags,Handbags,Red,Summer,2012,Casual,Lino Perros Women Leatherite Red Handbag,1569,False
19228,Men,Accessories,Ties,Ties,Navy Blue,Summer,2011,Formal,United Colors of Benetton Men Striped Navy Blue Tie,3527,False
55107,Women,Personal Care,Skin,Face Moisturisers,Silver,Spring,2017,Casual,Pond's Age Miracle Deep Action Night Cream,3406,True
22869,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012,Casual,Woodland Men Brown Casual Shoes,3168,False
49558,Women,Accessories,Bags,Handbags,Bronze,Summer,2012,Casual,Rocia Women Bronze Handbag,1857,False
3297,Men,Footwear,Shoes,Sports Shoes,Silver,Spring,2011,Sports,Asics Men's Sport Running Gel-Pulse 2 Silver Red Shoe,3596,False
31442,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012,Sports,Nike Men Cricket Grey Jersey,3741,False
2345,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2010,Casual,Reebok Men Graphic Yellow T-shirt,2644,False
30590,Men,Apparel,Topwear,Tshirts,Orange,Summer,2012,Sports,Nike Men Club Pique Polo Orange T-shirt,2889,False
43062,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,2012,Casual,Nike Men Charcoal Grey Portugal Football T-shirt,3361,False
13712,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Proline Mens Solid Black Polo Tshirt,2011,False
27527,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,Scullers Men Check Blue Shirt,3826,False
46510,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Timex Men Black Chronograph Watch,2809,True
7637,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Sports,Puma Men's Slogan Blue T-shirt,3936,False
50475,Men,Apparel,Innerwear,Briefs,Navy Blue,Winter,2016,Casual,Chromozome Men Navy Blue Brief,2774,True
23187,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Formal,Black Coffee Men Black Striped Shirt,3486,False
55335,Women,Personal Care,Hair,Hair Colour,Brown,Spring,2017,Casual,Revlon Colorsilk Brown-Black Hair Colour 2N,3634,True
13520,Women,Apparel,Topwear,Sweaters,Purple,Fall,2011,Casual,Jealous 21 Women Solid Purple Sweaters,1819,False
27715,Women,Accessories,Bags,Handbags,Maroon,Winter,2015,Casual,Murcia Women Leatherette Maroon Handbag,4014,True
2177,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Probase Men Purple & Blue T-shirt,2476,False
22267,Women,Footwear,Shoes,Heels,Beige,Winter,2012,Casual,Inc. 5 Women Casual Beige Wedges,2566,False
3899,Girls,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Disney Kids Girl's Pooh And Tree White Kidswear,4198,False
51795,Women,Apparel,Innerwear,Briefs,Black,Summer,2016,Casual,Bwitch Women Black Briefs,4094,True
16052,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Highlander Men Stripes White Shirt,351,False
19826,Men,Apparel,Topwear,Shirts,Yellow,Fall,2011,Casual,U.S. Polo Assn. Men Check Yellow Shirt,4125,False
7405,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018,Casual,Red Tape Men Grey Casual Shoes,3704,True
34302,Women,Apparel,Saree,Sarees,Green,Summer,2012,Ethnic,Fabindia Women H& Printed Green Silk Sari,2601,False
17180,Men,Apparel,Topwear,Shirts,Pink,Winter,2016,Casual,U.S. Polo Assn. Men Solid Pink Shirt,1479,True
20530,Women,Accessories,Wallets,Wallets,Brown,Winter,2015,Casual,Baggit Women Brown Wallet,829,True
44075,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017,Casual,Boss Women Perfume,374,True
37587,Girls,Apparel,Innerwear,Innerwear Vests,Green,Summer,2012,Casual,Madagascar3 Girls Green Innerwear Vest,1886,False
5352,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011,Sports,Kalenji Dt. Newfeel Strap Black 09,1651,False
36455,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,Spinn Men Techno White Sports Shoes,754,False
52110,Women,Apparel,Topwear,Kurtas,Sea Green,Summer,2012,Ethnic,Myntra Women Sea Green Printed Kurta,409,False
44849,Unisex,Accessories,Headwear,Caps,Black,Summer,2012,Casual,Puma Unisex Black Ducati Logo Cap,1148,False
24190,Unisex,Footwear,Shoes,Casual Shoes,White,Summer,2012,Casual,Converse Unisex Chuck Taylor White Casual Shoes,489,False
57462,Women,Accessories,Bags,Clutches,Gold,Summer,2010,Casual,Pitaraa Women Golden Clutch,1761,False
11277,Men,Apparel,Bottomwear,Track Pants,Blue,Fall,2011,Sports,Nike Men Crickt Blue Track Pants,3576,False
25042,Women,Apparel,Topwear,Tshirts,Black,Fall,2011,Sports,Nike Women Sphere Black T-shirt,1341,False
48025,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Helix Women White Dial Watch,324,True
27188,Men,Apparel,Topwear,Tshirts,Brown,Summer,2012,Casual,Mark Taylor Men Printed Brown T-shirt,3487,False
18755,Women,Apparel,Dress,Dresses,Blue,Fall,2011,Casual,Arrow Woman Kaya Blue Dress,3054,False
19687,Men,Apparel,Bottomwear,Shorts,Grey,Fall,2011,Casual,United Colors of Benetton Men Grey Washed Shorts,3986,False
51934,Women,Accessories,Bags,Handbags,Yellow,Summer,2016,Casual,Nyk Women Yellow Arsenal Handbag,4233,True
3638,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011,Casual,Fila Men's Cameo White Shoe,3937,False
23528,Men,Personal Care,Fragrance,Deodorant,Silver,Spring,2017,Casual,Hugo Boss Men Classic Deo,3827,True
30903,Women,Apparel,Bottomwear,Salwar,White,Summer,2012,Ethnic,Fabindia Women White Salwar,3202,False
7298,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Free Authority Men's Disc Jokey Black T-shirt,3597,False
26866,Women,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Jealous 21 Women Printed White T-shirt,3165,False
51108,Women,Free Items,Free Gifts,Free Gifts,Blue,Summer,2012,Ethnic,Satya Paul Blue Saree,3407,False
29012,Men,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,ADIDAS Men Panel Polo Red T-shirt,1311,False
59365,Women,Apparel,Topwear,Kurtas,Orange,Summer,2012,Ethnic,Vishudh Women Orange Printed  Kurta,3664,False
15876,Unisex,Footwear,Flip Flops,Flip Flops,Red,Fall,2011,Casual,Warner Bros Kids Unisex TJ Beach Slipper Red Slippers,4175,False
39280,Men,Footwear,Shoes,Casual Shoes,Tan,Summer,2018,Casual,Red Chief Men Tan Casual Shoes,3579,True
56923,Women,Footwear,Shoes,Heels,Orange,Winter,2012,Casual,HM Women Orange Flats,1222,False
41994,Boys,Apparel,Bottomwear,Shorts,White,Summer,2012,Casual,Gini and Jony Boys Boxer White Shorts,2293,False
15278,Men,Accessories,Socks,Socks,White,Fall,2011,Sports,Nike Men Sports White Socks,3577,False
58085,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012,Casual,Rreverie Silver & Blue Earrings,2384,False
38160,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Miami Blues Women Black Sunglasses,2459,True
6944,Men,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,Tantra Men's Tribal Blast Green T-shirt,3243,False
54648,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Fastrack Men Black Dial Watch,2947,True
18567,Men,Footwear,Shoes,Sports Shoes,Yellow,Fall,2011,Sports,Puma Men Faas 300 Yellow Sports Shoes,2866,False
48217,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,United Colors of Benetton Men Brown Sunglasses,516,True
9130,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2011,Casual,Puma Men Osu NM Grey Casual Shoes,1429,False
7896,Men,Apparel,Bottomwear,Shorts,Blue,Fall,2011,Casual,Proline Men Blue Shorts,4195,False
26268,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012,Casual,Proline Men Purple Polo T-Shirt,2567,False
6178,Men,Footwear,Flip Flops,Flip Flops,White,Summer,2011,Casual,ADIDAS Men's Lucent Print White Flip Flop,2477,False
29220,Men,Accessories,Socks,Socks,White,Summer,2012,Sports,FILA Men Pack of 2 Socks,1519,False
12861,Men,Footwear,Shoes,Formal Shoes,Black,Spring,2012,Formal,Lee Cooper Men Formal Black Shoes,1160,False
53009,Women,Apparel,Saree,Sarees,Multi,Fall,2012,Ethnic,FNF Multi Coloured Printed Sari,1308,False
5399,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,Artengo Artengo 633d Man,1698,False
32802,Women,Footwear,Flip Flops,Flip Flops,Black,Winter,2012,Casual,iPanema Women Neo Black Flip Flops,1101,False
59533,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013,Casual,Lucera Silver Earrings,3832,False
53835,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Vishudh Women Blue Printed Kurta,2134,False
38504,Girls,Apparel,Bottomwear,Skirts,Navy Blue,Summer,2012,Casual,Gini and Jony Girls Navy Blue Skirts,2803,False
44882,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2012,Casual,Puma Men Navy Blue Track Pants,1181,False
25089,Men,Accessories,Wallets,Wallets,Brown,Winter,2015,Casual,Lino Perros Men Leather Brown Wallet,1388,True
8486,Women,Apparel,Dress,Dresses,Blue,Fall,2011,Casual,Forever New Women Butterbean Blue Dress,785,False
42349,Women,Apparel,Bottomwear,Leggings,Red,Summer,2012,Casual,Flying Machine Women Red Leggings,2648,False
12439,Unisex,Accessories,Headwear,Hat,Red,Fall,2011,Casual,Timberland Unisex Casual Red Skull Caps,738,False
48673,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012,Casual,Lucera Women Silver Earrings,972,False
17977,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,Puma Men Wirko Black Sports Shoe,2276,False
30769,Men,Apparel,Topwear,Kurtas,Mustard,Summer,2012,Ethnic,Fabindia Men Mustard Matka Silk Kurta,3068,False
9554,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Nike Men As Sport Mascot Blue T-Shirts,1853,False
16099,Women,Accessories,Eyewear,Sunglasses,Red,Winter,2016,Casual,M tv Women My Fab Eyewear Red Sunglasses,398,True
3852,Girls,Apparel,Topwear,Tshirts,Pink,Summer,2011,Casual,Disney Kids Girl's Pink Daisy Kidswear,4151,False
2980,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Casual,Puma Men's Tee2 White T-shirt,3279,False
35815,Women,Footwear,Shoes,Heels,White,Summer,2012,Casual,Enroute Women White Heels,4114,False
49593,Women,Footwear,Shoes,Heels,White,Winter,2015,Ethnic,Catwalk Women White Beaded Flats,1892,True
23970,Men,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Peter England Men Green Casual T-shirt,4269,False
48441,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,French Connection Men White Printed T-shirt,740,False
9766,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Sports,Puma Men Black Solid Sports T-shirt,2065,False
35029,Women,Accessories,Stoles,Stoles,Green,Summer,2012,Casual,Fabindia Women Green Stole,3328,False
42947,Men,Accessories,Belts,Belts,Brown,Summer,2012,Casual,French Connection Men Brown Belt,3246,False
17379,Men,Accessories,Accessories,Accessory Gift Set,Blue,Fall,2011,Formal,Arrow Men Formal Blue Tie+Cufflink+Pocket square - Combo Pack,1678,False
47409,Women,Accessories,Wallets,Wallets,Purple,Summer,2012,Casual,Baggit Women Purple Crock Wallet,3708,False
59701,Women,Apparel,Innerwear,Briefs,Blue,Summer,2014,Casual,Avirate Women Blue Brief,4000,False
4079,Men,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual,Inkfruit Men's Operation Holocaust Red T-shirt,378,False
24369,Women,Apparel,Topwear,Kurtas,Maroon,Fall,2011,Ethnic,Folklore Women Maroon Embroidered Kurta,668,False
38736,Unisex,Accessories,Accessories,Messenger Bag,Multi,Summer,2012,Casual,Nike Unisex Multi Coloured Metropolis Messenger Bag,3035,False
4845,Women,Apparel,Topwear,Tshirts,Red,Summer,2011,Sports,Sher Singh Women's Red Polo T-shirt,1144,False
33924,Women,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Citizen Women White Dial Watch,2223,True
24993,Girls,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2012,Casual,United Colors of Benetton Kids Girls Navy Blue Shorts,1292,False
25841,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012,Ethnic,Diva Women Brown Kurta,2140,False
45198,Women,Accessories,Watches,Watches,Silver,Winter,2016,Casual,CASIO ENTICER Women White Dial Analogue Watch A653,1497,True
33118,Women,Footwear,Shoes,Heels,Bronze,Winter,2015,Casual,Catwalk Women Bronze Peep Toes,1417,True
44876,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Sports,Puma Men White T-shirt,1175,False
11248,Men,Apparel,Bottomwear,Trousers,Khaki,Fall,2011,Formal,Indigo Nation Men Solid Khaki Trousers,3547,False
52913,Women,Apparel,Saree,Sarees,Multi,Fall,2012,Ethnic,FNF Women Multi Coloured Sari,1212,False
8472,Women,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Scullers For Her Women Wow Woven Navy Blue Tops,771,False
16851,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Idee Women Funky Eyewear Black Sunglasses,1150,True
49755,Men,Accessories,Ties,Ties,Blue,Summer,2012,Formal,Parx Men Blue Tie,2054,False
19025,Women,Footwear,Shoes,Heels,Blue,Winter,2015,Casual,Catwalk Women Peep Toe Blue Peep Toes,3324,True
2148,Men,Apparel,Topwear,Tshirts,Green,Spring,2011,Casual,Basics Men Green & White T-shirt,2447,False
17983,Unisex,Accessories,Bags,Backpacks,Black,Fall,2011,Casual,U.S. Polo Assn. Unisex Laptop  Black Backpack,2282,False
22258,Women,Footwear,Shoes,Heels,Blue,Winter,2012,Casual,Inc. 5 Women Casual Blue Heels,2557,False
19819,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011,Casual,U.S. Polo Assn. Men Solid Blue Sweatshirt,4118,False
28762,Women,Apparel,Topwear,Kurtas,Red,Summer,2012,Ethnic,Aurelia Women Red Kurta,1061,False
2974,Women,Apparel,Topwear,Tshirts,Green,Fall,2010,Casual,Puma Women's Heroes Green T-shirt,3273,False
50678,Men,Apparel,Innerwear,Trunk,Navy Blue,Summer,2016,Casual,Chromozome Men Navy Blue Trunks,2977,True
19217,Men,Accessories,Ties,Ties,Black,Summer,2011,Formal,United Colors of Benetton Men Striped Black Tie,3516,False
